,Unnamed: 0,date,time,name,username,state,tweet
3301,3301,2022-05-04,22:59:52,Kevin,kevinromeis,Houston,@lost_missives @mjs_DC They’ll suspected abortions right
3302,3302,2022-05-04,22:59:26,John Francis Stokes,johnfrancisstok,Houston,"I’m attending Beto TX’s event, “A Texas Rally Abortion Rights” – sign join me! https://t.co/hBAebFwA6t"
3303,3303,2022-05-04,22:58:11,Mary Lynn,winstonsmi84,Houston,@PTroubleshooter @KCNic85 How entity different DNA part someone else’s body? You fat leftists defending abortion end third trimester mental health reasons. Yet leftists stay quiet then. It’s disturbing
3304,3304,2022-05-04,22:56:54,TXLOWLINE,imbackfornow1,Houston,We wouldn’t many abortions women let dudes fuck ass.
3305,3305,2022-05-04,22:56:50,Billy,billyma74,Houston,Argument avid pro choice person. #RoeVWade #Abortions https://t.co/eAtIwxkRa3
3306,3306,2022-05-04,22:56:41,The Girl,_jazminesquivel,Houston,I abortion rights rally @ Discovery Green Saturday anyone wants meet up.
3307,3307,2022-05-04,22:55:20,Mary Lynn,winstonsmi84,Houston,@KCNic85 It’s considered “brave powerful” kill child succeed. Those called “feminists”.You see women proudly go stage talk abortion leftists talk brave it’s powerful women like celebrated
3308,3308,2022-05-04,22:55:14,Joshua Thomas Gallegos,joshtgallegos,Houston,Abortions like different flavor pops women. They want right flavored fetus discard tongue doesn’t like. Disgusting monsters.
3309,3309,2022-05-04,22:54:36,WilliamTimothyLester,tobiasquest,Houston,MOST women soo upset ‘abortion’ starting Poke-her-Hantas- look ME like haven’t ANY sex years years- HAGS FREAKS. Prove wrong?
3310,3310,2022-05-04,22:52:58,JC Clark,cmsintx,Houston,"@JoeyShacklef0rd @Jason_L_Carr @dnvrguy23 @tylswil @SteveBZT @Javigbnl_69 @Sp0ilTheFun @Mister69522794 @pauls_papi @ShannonSharpe 100% overreaction. NYT ran study showed overturning Roe would decrease abortions 14%. Hardly win Republicans would like be. Also, overturning doesn’t ban it. So “disastrous nation” ridiculous."
3311,3311,2022-05-04,22:51:32,CryptoTwin 👭,glendap63126819,Houston,@Awaketoday007 Thanks sharing. It definitely is. I found I met biological mother kept pictures us throughout house - one thing never regretted abortion. It’s something never take back.
3312,3312,2022-05-04,22:48:08,Justin Bedford,justinbedford6,Houston,@DanRather The Supreme Court part check balancing system isn’t supposed political. Their job interpret constitution written determine something legal based popular opinion. In case abortion murder never allowed
3313,3313,2022-05-04,22:45:00,GORKA DE ZAMAKONA,gorkadz,Houston,In total agreement wait till baby viable inflict pain suffering As late term abortion know within amonth ph you’re getting rid egg sperm. Watch late time abortion tape you’ll never B
3314,3314,2022-05-04,22:44:41,Kabir Qureshi 🇺🇸🇵🇰,_kabirqureshi_,Houston,@KirstenPowers What religion actually allows abortion?
3315,3315,2022-05-04,22:40:16,ABC13 Houston,abc13houston,Houston,"Texas already nation's restrictive law. But according poll, voters believe abortions legal circumstances. https://t.co/31cb4V8gSi"
3316,3316,2022-05-04,22:40:08,Heidi Stands w/ 🇺🇦,heidig812,Houston,"@fixflake @Geminia9991 @kimmiema @PassivityF @BretWeinstein Also, traveling outside state takes money. It leave poor women option safe state abortion unless somehow raises money trip overnight stay."
3317,3317,2022-05-04,22:33:23,Sam B,comeheredad1024,Houston,"@KirstenPowers You’re right , imposing religious views someone differing views wrong, lot us think abortion medically stopping life. And put resources support assistance child."
3318,3318,2022-05-04,22:32:39,Nicole C 🇨🇦🇺🇸,nicholecatala,Houston,@DragonUnborn @UNREALJUST @striniwrites @Lyricathy @RepAdamSchiff Correct. This conversation abortion though. I’m sorry reading science hard
3319,3319,2022-05-04,22:31:06,Wan Dagner,wandagner,Houston,"@JulieElzaCa @faithinbones @HoustonChron Do think women abortions aren’t ready baby? Because abortion convenience. Convenience quality useful, easy suitable person."
3320,3320,2022-05-04,22:31:05,"Teresa Tutt, PhD ☥☢️🪂🦄 ♀️(Ankh wedja seneb)NoDMs",dr_teresa,Houston,"@Gthebuster @BellaGVF @sydkn3e @0ne_True_Morty @SredniEel @CarolLocklin4 @PatsyCrowley8 @laurenboebert I know picked stupid meme, 93.33% women lumped ""Therapeutic Abortion"" declined give reason NOBODY'S EFFING BUSINESS! Also ""economic &amp; social"" valid reason, people unable support children them."
3321,3321,2022-05-04,22:30:10,Houston Chronicle,houstonchron,Houston,"Since six-week abortion ban enacted, nearly 7,000 Texas residents still received abortion state. If Supreme Court overturns Roe vs. Wade, thousands women would travel New Mexico farther get abortion. https://t.co/OShjuWVLhJ"
3322,3322,2022-05-04,22:29:30,jerry lynch,gerardlynch,Houston,It disgraceful Nancy Pelosi Clyburn backing anti-abortion candidate Cisnersos.
3323,3323,2022-05-04,22:25:33,"Teresa Tutt, PhD ☥☢️🪂🦄 ♀️(Ankh wedja seneb)NoDMs",dr_teresa,Houston,@0ne_True_Morty @Gthebuster @BellaGVF @sydkn3e @SredniEel @CarolLocklin4 @PatsyCrowley8 @laurenboebert On contrary. I think people acting irresponsible careless ones least fit parents. Those ones need abortion most.
3324,3324,2022-05-04,22:24:12,Billy,billyma74,Houston,@RobynHodgson7 It’s alternative fact. If I believe abortion wrong that’s opinion can’t prove abortion moral not. You can’t even prove anyone election simply state official results. Democrats say Putin gave Trump election 2016. No proof
3325,3325,2022-05-04,22:21:52,David Gaw 🇺🇦,davidgaw,Houston,"It’s also extraordinary number people think arguments abortion matter Dobbs case. They don’t. All matters whether abortion right good wrong bad, either protected Constitution."
3326,3326,2022-05-04,22:19:57,Kathleen McKinley,katmckinley,Houston,@terryannonline Yes. Most abortion completely 1st trimester.
3327,3327,2022-05-04,22:19:46,Mic,thatguychino,Houston,So ban abortions limit access education children.....bruh please registered vote coming voting cycle people
3328,3328,2022-05-04,22:19:22,Jason Vaughn,jasonvaughn,Houston,@barbarageffen Well I prefer rapist dead jail last part. But perfectly good first. Men primary encouragers abortion anyway.
3329,3329,2022-05-04,22:19:19,Brian Morris,brianmorris7674,Houston,"@JustDontTryIt Abortion clinics set black neighborhoods BECAUSE eugenics studies Margaret Sanger. Young black women, lack strong father figure get abortions much higher rates group. The millions upon millions murdered babies say genocide."
3330,3330,2022-05-04,22:19:01,♠︎ may ♠︎,kacieoakes,Houston,"less 1% abortions happen rape incest. it’s accurate say 99% happen careless women refuse take responsibility actions. &amp; yes, uterus opinion matters. don’t sex you’re ready kid."
3331,3331,2022-05-04,22:18:28,UNIQUE,sweeetunique200,Houston,This abortion talk killing
3332,3332,2022-05-04,22:18:18,Katie Freeman,katienicolef,Houston,It’s really controversial don’t agree getting abortion don’t get one. Nobody forcing like get abortion. Stop trying feel victimized something effect you.
3333,3333,2022-05-04,22:17:52,Metro Ghazo,brownhokageo,Houston,"@hutchinson I disagree, I don’t blame Manchin I understand votes (he’s polling favorably state) contention directly blocking abortion rights, consider democrat? Its okay one imo, make headway elsewhere"
3334,3334,2022-05-04,22:17:09,Crazy Candy Girl,crazygirlcandie,Houston,"@akapczynski Ginny... Thomas wrote opinion, since Senior...instead assigned Alito...pissed Ginny, leaked GOP...to get states ready Nation Wide Abortion Band Roberts, knows Ginny calling 4 investigaton"
3335,3335,2022-05-04,22:16:29,Janemarch888,janemarch888,Houston,"@maschlaggy @to_discussion @I_am_Steele @BeccCobain @TM0s41 @Briantree81 @leilacohan Where elective abortion concerned, doctor talk it. His job affirm decision either provide service refer someone will. The “between woman doctor” justification doesn’t hold up."
3336,3336,2022-05-04,22:15:22,Kevin Marshall Goerl,kevin_is_cool05,Houston,"@ianlkim Additionally, believe SCOTUS justified overturning Roe v. Wade, also think another amendment needed right privacy abortions, two-thirds majority chambers required this, now, votes there. (2/2)"
3337,3337,2022-05-04,22:14:39,Patrick Harrison,m4nstr0s1ty,Houston,@sigil66 @steveklabnik It's NONE that. It's demon fight. They lost desegregation 1970s. They picked abortion new big bad evil. This always votes. Every last bit it.
3338,3338,2022-05-04,22:13:40,worst timeline 🏳️‍⚧️,worsttimeline6,Houston,"@NoLieWithBTC Hand god, it’s like GOP looked mid terms thought ‘You know what, I want play hard mode’. So let’s end abortion, go full mask gays trans kids, threaten Disney put porn starring Congressmen."
3339,3339,2022-05-04,22:13:40,Tyler Herman,tylerherman13,Houston,A woman high risk pregnancy dies can’t abortion… murdered law?
3340,3340,2022-05-04,22:12:34,Celeste🪬,celeste30114388,Houston,@thirdcitygrl @only1kosey Yes! Like girl bd poisoning inserted abortion pills her!! 😤 And women risk violence they're pregnant!
3341,3341,2022-05-04,22:11:43,Kristin Koblis 🌻,kktheexplorer,Houston,".@Disney, @ATT, @Comcast @Walmart: Stop funding anti-abortion politicians! https://t.co/BvavpfBVV7"
3342,3342,2022-05-04,22:11:08,🇺🇦Votin' Blue in '22,ams1701,Houston,@ropeynes @HaleyLive @wjrradio much cheaper child abortion
3343,3343,2022-05-04,22:09:43,"eta58, formerly havana58",etamom58,Houston,"To opposed abortion, blood women die hands. https://t.co/b7wgnvGHVJ"
3344,3344,2022-05-04,22:09:23,Mr.HideYaHoe 😎,jayqfrmda4,Houston,You got women playing baby mama roles.. abortion..
3345,3345,2022-05-04,22:08:00,Wan Dagner,wandagner,Houston,"@JulieElzaCa @faithinbones @HoustonChron We know conventional birth control is. The fact matter women go get pregnant, knowing condoms, pill etc. abortion convenience. Not life jeopardy."
3346,3346,2022-05-04,22:06:44,worst timeline 🏳️‍⚧️,worsttimeline6,Houston,"@obarcala Polling abortion ‘always legal’ “legal restrictions’ poll close 80% support. Those ‘some restrictions’ generally contours Roe (first trimester, special cases), even liberal state generally within them."
3347,3347,2022-05-04,22:06:11,🎀,sosaw3n,Houston,b sex 🙅 ban abortions tbh fuck texas 😒
3348,3348,2022-05-04,22:05:34,Patrick Harrison,m4nstr0s1ty,Houston,"@sigil66 @steveklabnik Human labor not, way, require education, though. Also, outlawing abortion absolutely nothing maintaining workforce. It not, never been, making sure babies born."
3349,3349,2022-05-04,22:03:33,Wan Dagner,wandagner,Houston,@JulieElzaCa @faithinbones @HoustonChron For third time. Is position abortion used mothers life jeopardy?
3350,3350,2022-05-04,22:03:15,D Billingsley,dbillingsley12,Houston,@esoryelsnya @HRH_LadyJ @ericswalwell Good afford pick travel Connecticut. And yes abortion medical procedure. And woman right choose medical procedure body without politicians getting way
3351,3351,2022-05-04,22:01:26,Kelli Connolly,jaguarpaw90,Houston,"@nanstrez @Jason07623216 @SethDillon All allow states control abortion rights. If still want able get one, move blue state allow it. Otherwise, practice safe sex abstinence. 94% abortions convenience. &lt;6% rape, incest, medical necessity."
3352,3352,2022-05-04,22:01:10,llanier💥💥🦮💥💥,llanier67,Houston,"@danruiz69 @jvern5678_jane @RitaRivali8 @j_french92 Believe unwanted kids. Taxpayers raise them. There would homes babies. They abortion China sex want, give adoption. There's waiting list adopt. My brother adopted 2."
3353,3353,2022-05-04,22:00:37,Katie Edkins Milligan,keddymilligan,Houston,"What they’re saying they’re devastated, someone seemingly credible emerges say they’re faking it? What didn’t initially want pregnancy? What they’ve abortions past? (3/n)"
3354,3354,2022-05-04,22:00:20,Houston Chronicle,houstonchron,Houston,Join us tomorrow 12:30 p.m. chat Houston Chronicle reporters Supreme Court's leaked draft ruling would overturn landmark 1973 Roe v. Wade case legalized abortion nationwide. https://t.co/FCo6SdZ2w6 https://t.co/oCFCQXEwxI
3355,3355,2022-05-04,22:00:11,K Blank,kjblank80,Houston,@CJudy514 @primalpoly @ewarren There job nothing determining legality actively. There job determining Constitutionality. Overturning Roe says nothing legality abortion. Just means state democratically choose whether legal.
3356,3356,2022-05-04,21:59:41,Josh B*,joshbcreates,Houston,Abortion prevention bc birth rates still near time low they’re trying prevent inevitable economy crash?
3357,3357,2022-05-04,21:58:48,Dadbo,gpejlc123,Houston,If Supreme Court Remove Abortion Right Vote straight Democrats years come.
3358,3358,2022-05-04,21:58:34,Dilma Camarillo,butterflydilma,Houston,"]I’m attending Beto TX’s event, “A Texas Rally Abortion Rights” – sign join me! https://t.co/xes1IrB1sR"
3359,3359,2022-05-04,21:57:20,yam,maryamamjadi,Houston,"discuss sanctity life reminder #MarvinGuy 8th year prison w/o trial, facing death penalty charge, bc botched swat no-knock raid TX—a state prepared ban abortion execution innocent adults. https://t.co/qGFb2Vqj3t"
3360,3360,2022-05-04,21:57:10,llanier💥💥🦮💥💥,llanier67,Houston,@SullyTrent @saved__by_grace @FrankDa72580993 This nothing religious beliefs. This everything babies. A baby fully formed 12 weeks gestation. A woman responsible human baby. Abortion IS murder. That simply facts.
3361,3361,2022-05-04,21:55:45,Theresa,tholguin_,Houston,"@FoxNews This wrong happened. An abortion women, government. A woman used protection partner. It's wrong get abortion. Only extreme medical situations abortion happen."
3362,3362,2022-05-04,21:54:41,Wan Dagner,wandagner,Houston,"@JulieElzaCa @faithinbones @HoustonChron The definition taking steps necessary birth baby. Now I’ve clarified, don’t waffle answer question. Is position abortion used mothers life jeopardy?"
3363,3363,2022-05-04,21:52:24,Laurie Harper 🇺🇦,lharper65,Houston,@HolyTribble @MatthewRFisher1 @KDee57111179 It’s beautiful passage isn’t abortion murder.
